education_ordinal,is_married,emp_unemployed,age_scaled,income_scaled,vawg_rate,young_unmarried,low_education_unemployed,married_unemployed,age_income,education_income,age_group_young,age_group_middle,economic_vulnerability,empowerment_score,high_vawg_environment,emp_employed,emp_semi employed,violence,married_low_income,young_unemployed,predicted_violence
3,1,True,-0.5412777730636511,-0.4365163846733809,19.82012048192772,0,0,1,0.2362766166018036,-1.3095491540201427,0,1,1,3,0,False,False,0,1,0,0.06319040086255448
0,1,True,-0.4376152649636589,-0.4365163846733809,22.86054216867469,0,1,1,0.19102623333982,-0.0,0,1,2,0,1,False,False,0,1,0,0.28636332702902867
1,1,True,-0.4376152649636589,-0.4365163846733809,21.49265060240964,0,1,1,0.19102623333982,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.21700061865759074
1,1,True,-0.4376152649636589,-0.4365163846733809,21.49265060240964,0,1,1,0.19102623333982,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.21700061865759074
2,1,True,-0.4376152649636589,-0.4365163846733809,18.585240963855423,0,0,1,0.19102623333982,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.09332547559555271
2,1,True,-0.4376152649636589,-0.4365163846733809,18.585240963855423,0,0,1,0.19102623333982,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.09332547559555271
3,1,True,-0.4376152649636589,-0.4365163846733809,19.82012048192772,0,0,1,0.19102623333982,-1.3095491540201427,0,1,1,3,0,False,False,0,1,0,0.07694197656549003
1,1,True,-0.3339527568636669,-0.4365163846733809,21.49265060240964,0,1,1,0.1457758500778364,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.25510946317466426
1,1,True,-0.3339527568636669,-0.4365163846733809,21.49265060240964,0,1,1,0.1457758500778364,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.25510946317466426
1,1,True,-0.3339527568636669,-0.4365163846733809,21.49265060240964,0,1,1,0.1457758500778364,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.25510946317466426
1,1,True,-0.3339527568636669,-0.4365163846733809,21.49265060240964,0,1,1,0.1457758500778364,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.25510946317466426
2,1,True,-0.3339527568636669,-0.4365163846733809,18.585240963855423,0,0,1,0.1457758500778364,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.11284512474233808
2,1,True,-0.3339527568636669,-0.4365163846733809,18.585240963855423,0,0,1,0.1457758500778364,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.11284512474233808
2,1,True,-0.3339527568636669,-0.4365163846733809,18.585240963855423,0,0,1,0.1457758500778364,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.11284512474233808
0,1,True,-0.2302902487636747,-0.4365163846733809,22.86054216867469,0,1,1,0.1005254668158528,-0.0,0,1,2,0,1,False,False,0,1,0,0.37995521863523096
1,1,True,-0.2302902487636747,-0.4365163846733809,21.49265060240964,0,1,1,0.1005254668158528,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.29736913721300234
1,1,True,-0.2302902487636747,-0.4365163846733809,21.49265060240964,0,1,1,0.1005254668158528,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.29736913721300234
1,1,True,-0.2302902487636747,-0.4365163846733809,21.49265060240964,0,1,1,0.1005254668158528,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.29736913721300234
2,1,True,-0.2302902487636747,-0.4365163846733809,18.585240963855423,0,0,1,0.1005254668158528,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.13583578434863677
2,1,True,-0.2302902487636747,-0.4365163846733809,18.585240963855423,0,0,1,0.1005254668158528,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.13583578434863677
2,1,True,-0.2302902487636747,-0.4365163846733809,18.585240963855423,0,0,1,0.1005254668158528,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.13583578434863677
3,1,True,-0.2302902487636747,-0.4365163846733809,19.82012048192772,0,0,1,0.1005254668158528,-1.3095491540201427,0,1,1,3,0,False,False,0,1,0,0.11291893280295508
3,1,True,-0.2302902487636747,-0.4365163846733809,19.82012048192772,0,0,1,0.1005254668158528,-1.3095491540201427,0,1,1,3,0,False,False,0,1,0,0.11291893280295508
0,1,True,-0.1266277406636826,-0.4365163846733809,22.86054216867469,0,1,1,0.0552750835538692,-0.0,0,1,2,0,1,False,False,0,1,0,0.4309316250780649
1,1,True,-0.1266277406636826,-0.4365163846733809,21.49265060240964,0,1,1,0.0552750835538692,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.34340198174526765
1,1,True,-0.1266277406636826,-0.4365163846733809,21.49265060240964,0,1,1,0.0552750835538692,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.34340198174526765
1,1,True,-0.1266277406636826,-0.4365163846733809,21.49265060240964,0,1,1,0.0552750835538692,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.34340198174526765
1,1,True,-0.1266277406636826,-0.4365163846733809,21.49265060240964,0,1,1,0.0552750835538692,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.34340198174526765
1,1,True,-0.1266277406636826,-0.4365163846733809,21.49265060240964,0,1,1,0.0552750835538692,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.34340198174526765
1,1,True,-0.1266277406636826,-0.4365163846733809,21.49265060240964,0,1,1,0.0552750835538692,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.34340198174526765
2,1,True,-0.1266277406636826,-0.4365163846733809,18.585240963855423,0,0,1,0.0552750835538692,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.16265170351742073
2,1,True,-0.1266277406636826,-0.4365163846733809,18.585240963855423,0,0,1,0.0552750835538692,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.16265170351742073
2,1,True,-0.1266277406636826,-0.4365163846733809,18.585240963855423,0,0,1,0.0552750835538692,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.16265170351742073
2,1,True,-0.1266277406636826,-0.4365163846733809,18.585240963855423,0,0,1,0.0552750835538692,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.16265170351742073
2,1,True,-0.1266277406636826,-0.4365163846733809,18.585240963855423,0,0,1,0.0552750835538692,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.16265170351742073
2,1,True,-0.1266277406636826,-0.4365163846733809,18.585240963855423,0,0,1,0.0552750835538692,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.16265170351742073
3,1,True,-0.1266277406636826,-0.4365163846733809,19.82012048192772,0,0,1,0.0552750835538692,-1.3095491540201427,0,1,1,3,0,False,False,0,1,0,0.13592232589708686
3,0,True,-0.1266277406636826,-0.4365163846733809,19.82012048192772,0,0,0,0.0552750835538692,-1.3095491540201427,0,1,1,3,0,False,False,0,0,0,0.13592232589708686
3,1,True,-0.1266277406636826,-0.4365163846733809,19.82012048192772,0,0,1,0.0552750835538692,-1.3095491540201427,0,1,1,3,0,False,False,0,1,0,0.13592232589708686
3,1,True,-0.1266277406636826,-0.4365163846733809,19.82012048192772,0,0,1,0.0552750835538692,-1.3095491540201427,0,1,1,3,0,False,False,0,1,0,0.13592232589708686
3,1,True,-0.1266277406636826,-0.4365163846733809,19.82012048192772,0,0,1,0.0552750835538692,-1.3095491540201427,0,1,1,3,0,False,False,0,1,0,0.13592232589708686
3,1,True,-0.1266277406636826,-0.4365163846733809,19.82012048192772,0,0,1,0.0552750835538692,-1.3095491540201427,0,1,1,3,0,False,False,0,1,0,0.13592232589708686
1,1,True,-0.0229652325636905,-0.4365163846733809,21.49265060240964,0,1,1,0.0100247002918855,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.3925792889951654
1,1,True,-0.0229652325636905,-0.4365163846733809,21.49265060240964,0,1,1,0.0100247002918855,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.3925792889951654
2,1,True,-0.0229652325636905,-0.4365163846733809,18.585240963855423,0,0,1,0.0100247002918855,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.1935756285997971
2,1,True,-0.0229652325636905,-0.4365163846733809,18.585240963855423,0,0,1,0.0100247002918855,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.1935756285997971
2,1,True,-0.0229652325636905,-0.4365163846733809,18.585240963855423,0,0,1,0.0100247002918855,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.1935756285997971
0,1,True,0.0806972755363015,-0.4365163846733809,22.86054216867469,0,1,1,-0.035225682970098,-0.0,0,1,2,0,1,False,False,0,1,0,0.5362669788001684
1,1,True,0.0806972755363015,-0.4365163846733809,21.49265060240964,0,1,1,-0.035225682970098,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.4440364753524835
2,1,True,0.0806972755363015,-0.4365163846733809,18.585240963855423,0,0,1,-0.035225682970098,-0.8730327693467618,0,1,1,2,0,False,False,0,1,0,0.2287726143821985
3,0,True,0.0806972755363015,-0.4365163846733809,19.82012048192772,0,0,0,-0.035225682970098,-1.3095491540201427,0,1,1,3,0,False,False,0,0,0,0.1936907112948558
3,1,True,0.0806972755363015,-0.4365163846733809,19.82012048192772,0,0,1,-0.035225682970098,-1.3095491540201427,0,1,1,3,0,False,False,0,1,0,0.1936907112948558
0,1,True,0.1843597836362936,-0.4365163846733809,22.86054216867469,0,1,1,-0.0804760662320816,-0.0,0,1,2,0,1,False,False,0,1,0,0.5883165138171423
1,1,True,0.1843597836362936,-0.4365163846733809,21.49265060240964,0,1,1,-0.0804760662320816,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.4967228385403383
1,1,True,0.1843597836362936,-0.4365163846733809,21.49265060240964,0,1,1,-0.0804760662320816,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.4967228385403383
1,1,True,0.1843597836362936,-0.4365163846733809,21.49265060240964,0,1,1,-0.0804760662320816,-0.4365163846733809,0,1,2,1,0,False,False,0,1,0,0.4967228385403383
1,0,True,0.1843597836362936,-0.4365163846733809,21.49265060240964,0,1,0,-0.0804760662320816,-0.4365163846733809,0,1,2,1,0,False,False,1,0,0,0.4967228385403383
1,1,True,0.1843597836362936,-0.4365163846733809,21.49265060240964,0,1,1,-0.0804760662320816,-0.4365163846733809,0,1,2,1,0,False,False,1,1,0,0.4967228385403383
1,1,True,0.1843597836362936,-0.4365163846733809,21.49265060240964,0,1,1,-0.0804760662320816,-0.4365163846733809,0,1,2,1,0,False,False,1,1,0,0.4967228385403383
1,1,True,0.1843597836362936,-0.4365163846733809,21.49265060240964,0,1,1,-0.0804760662320816,-0.4365163846733809,0,1,2,1,0,False,False,1,1,0,0.4967228385403383
1,1,True,0.1843597836362936,-0.4365163846733809,21.49265060240964,0,1,1,-0.0804760662320816,-0.4365163846733809,0,1,2,1,0,False,False,1,1,0,0.4967228385403383
2,1,True,0.1843597836362936,-0.4365163846733809,18.585240963855423,0,0,1,-0.0804760662320816,-0.8730327693467618,0,1,1,2,0,False,False,1,1,0,0.26824057722688593
2,1,True,0.1843597836362936,-0.4365163846733809,18.585240963855423,0,0,1,-0.0804760662320816,-0.8730327693467618,0,1,1,2,0,False,False,1,1,0,0.26824057722688593
2,1,True,0.1843597836362936,-0.4365163846733809,18.585240963855423,0,0,1,-0.0804760662320816,-0.8730327693467618,0,1,1,2,0,False,False,1,1,0,0.26824057722688593
2,1,True,0.1843597836362936,-0.4365163846733809,18.585240963855423,0,0,1,-0.0804760662320816,-0.8730327693467618,0,1,1,2,0,False,False,1,1,0,0.26824057722688593
2,1,True,0.1843597836362936,-0.4365163846733809,18.585240963855423,0,0,1,-0.0804760662320816,-0.8730327693467618,0,1,1,2,0,False,False,1,1,0,0.26824057722688593
0,1,True,0.2880222917362857,-0.4365163846733809,22.86054216867469,0,1,1,-0.1257264494940652,-0.0,0,1,2,0,1,False,False,1,1,0,0.6384625572788418
1,1,True,0.2880222917362857,-0.4365163846733809,21.49265060240964,0,1,1,-0.1257264494940652,-0.4365163846733809,0,1,2,1,0,False,False,1,1,0,0.5494820808707633
2,1,True,0.2880222917362857,-0.4365163846733809,18.585240963855423,0,0,1,-0.1257264494940652,-0.8730327693467618,0,1,1,2,0,False,False,1,1,0,0.3117650529274024
2,1,True,0.2880222917362857,-0.4365163846733809,18.585240963855423,0,0,1,-0.1257264494940652,-0.8730327693467618,0,1,1,2,0,False,False,1,1,0,0.3117650529274024
3,1,True,0.2880222917362857,-0.4365163846733809,19.82012048192772,0,0,1,-0.1257264494940652,-1.3095491540201427,0,1,1,3,0,False,False,1,1,0,0.26838527591542427
0,1,True,0.3916847998362778,-0.4365163846733809,22.86054216867469,0,1,1,-0.1709768327560488,-0.0,0,0,2,0,1,False,False,1,1,0,0.9522412667692696
0,1,True,0.3916847998362778,-0.4365163846733809,22.86054216867469,0,1,1,-0.1709768327560488,-0.0,0,0,2,0,1,False,False,1,1,0,0.9522412667692696
0,1,True,0.3916847998362778,-0.4365163846733809,22.86054216867469,0,1,1,-0.1709768327560488,-0.0,0,0,2,0,1,False,False,1,1,0,0.9522412667692696
0,1,True,0.3916847998362778,-0.4365163846733809,22.86054216867469,0,1,1,-0.1709768327560488,-0.0,0,0,2,0,1,False,False,1,1,0,0.9522412667692696
0,1,True,0.3916847998362778,-0.4365163846733809,22.86054216867469,0,1,1,-0.1709768327560488,-0.0,0,0,2,0,1,False,False,1,1,0,0.9522412667692696
1,1,True,0.3916847998362778,-0.4365163846733809,21.49265060240964,0,1,1,-0.1709768327560488,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9322980376082884
1,1,True,0.3916847998362778,-0.4365163846733809,21.49265060240964,0,1,1,-0.1709768327560488,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9322980376082884
1,1,True,0.3916847998362778,-0.4365163846733809,21.49265060240964,0,1,1,-0.1709768327560488,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9322980376082884
1,1,True,0.3916847998362778,-0.4365163846733809,21.49265060240964,0,1,1,-0.1709768327560488,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9322980376082884
1,1,True,0.3916847998362778,-0.4365163846733809,21.49265060240964,0,1,1,-0.1709768327560488,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9322980376082884
2,1,True,0.3916847998362778,-0.4365163846733809,18.585240963855423,0,0,1,-0.1709768327560488,-0.8730327693467618,0,0,1,2,0,False,False,1,1,0,0.8364541961508849
2,1,True,0.3916847998362778,-0.4365163846733809,18.585240963855423,0,0,1,-0.1709768327560488,-0.8730327693467618,0,0,1,2,0,False,False,1,1,0,0.8364541961508849
3,1,True,0.3916847998362778,-0.4365163846733809,19.82012048192772,0,0,1,-0.1709768327560488,-1.3095491540201427,0,0,1,3,0,False,False,1,1,0,0.8055152799151963
0,1,True,0.4953473079362699,-0.4365163846733809,22.86054216867469,0,1,1,-0.2162272160180324,-0.0,0,0,2,0,1,False,False,1,1,0,0.9609974090268846
1,1,True,0.4953473079362699,-0.4365163846733809,21.49265060240964,0,1,1,-0.2162272160180324,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9444974763950127
1,1,True,0.4953473079362699,-0.4365163846733809,21.49265060240964,0,1,1,-0.2162272160180324,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9444974763950127
1,1,True,0.4953473079362699,-0.4365163846733809,21.49265060240964,0,1,1,-0.2162272160180324,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9444974763950127
1,1,True,0.4953473079362699,-0.4365163846733809,21.49265060240964,0,1,1,-0.2162272160180324,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9444974763950127
1,1,True,0.4953473079362699,-0.4365163846733809,21.49265060240964,0,1,1,-0.2162272160180324,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9444974763950127
1,1,True,0.4953473079362699,-0.4365163846733809,21.49265060240964,0,1,1,-0.2162272160180324,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9444974763950127
1,1,True,0.4953473079362699,-0.4365163846733809,21.49265060240964,0,1,1,-0.2162272160180324,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9444974763950127
0,1,True,0.599009816036262,-0.4365163846733809,22.86054216867469,0,1,1,-0.261477599280016,-0.0,0,0,2,0,1,False,False,1,1,0,0.9682017977260273
3,1,True,0.599009816036262,-0.4365163846733809,19.82012048192772,0,0,1,-0.261477599280016,-1.3095491540201427,0,0,1,3,0,False,False,1,1,0,0.8634803830541855
1,1,True,0.7026723241362541,-0.4365163846733809,21.49265060240964,0,1,1,-0.3067279825419997,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9629452074065261
1,1,True,0.7026723241362541,-0.4365163846733809,21.49265060240964,0,1,1,-0.3067279825419997,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9629452074065261
1,1,True,0.7026723241362541,-0.4365163846733809,21.49265060240964,0,1,1,-0.3067279825419997,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9629452074065261
1,1,True,0.7026723241362541,-0.4365163846733809,21.49265060240964,0,1,1,-0.3067279825419997,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9629452074065261
0,1,True,0.8063348322362462,-0.4365163846733809,22.86054216867469,0,1,1,-0.3519783658039833,-0.0,0,0,2,0,1,False,False,1,1,0,0.978946394707784
1,1,True,0.8063348322362462,-0.4365163846733809,21.49265060240964,0,1,1,-0.3519783658039833,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9698011134670151
0,1,True,0.9099973403362384,-0.4365163846733809,22.86054216867469,0,1,1,-0.3972287490659669,-0.0,0,0,2,0,1,False,False,1,1,0,0.9828943397995065
0,1,True,0.9099973403362384,-0.4365163846733809,22.86054216867469,0,1,1,-0.3972287490659669,-0.0,0,0,2,0,1,False,False,1,1,0,0.9828943397995065
0,1,True,0.9099973403362384,-0.4365163846733809,22.86054216867469,0,1,1,-0.3972287490659669,-0.0,0,0,2,0,1,False,False,1,1,0,0.9828943397995065
0,1,True,0.9099973403362384,-0.4365163846733809,22.86054216867469,0,1,1,-0.3972287490659669,-0.0,0,0,2,0,1,False,False,1,1,0,0.9828943397995065
0,1,True,0.9099973403362384,-0.4365163846733809,22.86054216867469,0,1,1,-0.3972287490659669,-0.0,0,0,2,0,1,False,False,1,1,0,0.9828943397995065
1,1,True,0.9099973403362384,-0.4365163846733809,21.49265060240964,0,1,1,-0.3972287490659669,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9754209125076766
1,1,True,0.9099973403362384,-0.4365163846733809,21.49265060240964,0,1,1,-0.3972287490659669,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9754209125076766
1,1,True,0.9099973403362384,-0.4365163846733809,21.49265060240964,0,1,1,-0.3972287490659669,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9754209125076766
1,1,True,0.9099973403362384,-0.4365163846733809,21.49265060240964,0,1,1,-0.3972287490659669,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9754209125076766
1,1,True,0.9099973403362384,-0.4365163846733809,21.49265060240964,0,1,1,-0.3972287490659669,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9754209125076766
1,1,True,0.9099973403362384,-0.4365163846733809,21.49265060240964,0,1,1,-0.3972287490659669,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9754209125076766
2,1,True,0.9099973403362384,-0.4365163846733809,18.585240963855423,0,0,1,-0.3972287490659669,-0.8730327693467618,0,0,1,2,0,False,False,1,1,0,0.9364645939689306
2,1,True,0.9099973403362384,-0.4365163846733809,18.585240963855423,0,0,1,-0.3972287490659669,-0.8730327693467618,0,0,1,2,0,False,False,1,1,0,0.9364645939689306
3,1,True,0.9099973403362384,-0.4365163846733809,19.82012048192772,0,0,1,-0.3972287490659669,-1.3095491540201427,0,0,1,3,0,False,False,1,1,0,0.9226967258554905
1,1,True,1.0136598484362305,-0.4365163846733809,21.49265060240964,0,1,1,-0.4424791323279505,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9800164563850965
0,1,True,1.1173223565362225,-0.4365163846733809,22.86054216867469,0,1,1,-0.4877295155899341,-0.0,0,0,2,0,1,False,False,1,1,0,0.9887321118269582
0,1,True,1.1173223565362225,-0.4365163846733809,22.86054216867469,0,1,1,-0.4877295155899341,-0.0,0,0,2,0,1,False,False,1,1,0,0.9887321118269582
1,1,True,1.1173223565362225,-0.4365163846733809,21.49265060240964,0,1,1,-0.4877295155899341,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9837670721775802
1,1,True,1.1173223565362225,-0.4365163846733809,21.49265060240964,0,1,1,-0.4877295155899341,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9837670721775802
1,1,True,1.1173223565362225,-0.4365163846733809,21.49265060240964,0,1,1,-0.4877295155899341,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9837670721775802
0,1,True,1.2209848646362147,-0.4365163846733809,22.86054216867469,0,1,1,-0.5329798988519178,-0.0,0,0,2,0,1,False,False,1,1,0,0.9908621803454299
0,1,True,1.2209848646362147,-0.4365163846733809,22.86054216867469,0,1,1,-0.5329798988519178,-0.0,0,0,2,0,1,False,False,1,1,0,0.9908621803454299
1,1,True,1.2209848646362147,-0.4365163846733809,21.49265060240964,0,1,1,-0.5329798988519178,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.986823217556916
1,1,True,1.2209848646362147,-0.4365163846733809,21.49265060240964,0,1,1,-0.5329798988519178,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.986823217556916
1,1,True,1.3246473727362067,-0.4365163846733809,21.49265060240964,0,1,1,-0.5782302821139014,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9893102398195645
1,1,True,1.3246473727362067,-0.4365163846733809,21.49265060240964,0,1,1,-0.5782302821139014,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9893102398195645
1,1,True,1.3246473727362067,-0.4365163846733809,21.49265060240964,0,1,1,-0.5782302821139014,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9893102398195645
1,1,True,1.3246473727362067,-0.4365163846733809,21.49265060240964,0,1,1,-0.5782302821139014,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9893102398195645
1,1,True,1.3246473727362067,-0.4365163846733809,21.49265060240964,0,1,1,-0.5782302821139014,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9893102398195645
1,1,True,1.3246473727362067,-0.4365163846733809,21.49265060240964,0,1,1,-0.5782302821139014,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9893102398195645
1,1,True,1.3246473727362067,-0.4365163846733809,21.49265060240964,0,1,1,-0.5782302821139014,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9893102398195645
1,1,True,1.3246473727362067,-0.4365163846733809,21.49265060240964,0,1,1,-0.5782302821139014,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9893102398195645
1,1,True,1.3246473727362067,-0.4365163846733809,21.49265060240964,0,1,1,-0.5782302821139014,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9893102398195645
2,1,True,1.3246473727362067,-0.4365163846733809,18.585240963855423,0,0,1,-0.5782302821139014,-0.8730327693467618,0,0,1,2,0,False,False,1,1,0,0.9717296195479596
0,1,True,1.428309880836199,-0.4365163846733809,22.86054216867469,0,1,1,-0.623480665375885,-0.0,0,0,2,0,1,False,False,1,1,0,0.9939973167848817
0,1,True,1.428309880836199,-0.4365163846733809,22.86054216867469,0,1,1,-0.623480665375885,-0.0,0,0,2,0,1,False,False,1,1,0,0.9939973167848817
0,1,True,1.428309880836199,1.7844742320873648,22.86054216867469,0,1,1,2.548782177787972,0.0,0,0,2,0,1,False,False,1,0,0,0.9870470773110941
1,1,True,1.428309880836199,-0.4365163846733809,21.49265060240964,0,1,1,-0.623480665375885,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9913319778047887
1,1,True,1.428309880836199,-0.4365163846733809,21.49265060240964,0,1,1,-0.623480665375885,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9913319778047887
1,1,True,1.428309880836199,-0.4365163846733809,21.49265060240964,0,1,1,-0.623480665375885,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9913319778047887
1,1,True,1.428309880836199,-0.4365163846733809,21.49265060240964,0,1,1,-0.623480665375885,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9913319778047887
1,1,True,1.428309880836199,-0.4365163846733809,21.49265060240964,0,1,1,-0.623480665375885,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9913319778047887
1,1,True,1.531972388936191,-0.4365163846733809,21.49265060240964,0,1,1,-0.6687310486378686,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.992974063101792
1,1,True,1.531972388936191,-0.4365163846733809,21.49265060240964,0,1,1,-0.6687310486378686,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.992974063101792
1,1,True,1.531972388936191,-0.4365163846733809,21.49265060240964,0,1,1,-0.6687310486378686,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.992974063101792
0,1,True,1.6356348970361831,-0.4365163846733809,22.86054216867469,0,1,1,-0.7139814318998523,-0.0,0,0,2,0,1,False,False,1,1,0,0.9960610808544752
1,1,True,1.6356348970361831,-0.4365163846733809,21.49265060240964,0,1,1,-0.7139814318998523,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9943068553919824
1,1,True,1.6356348970361831,-0.4365163846733809,21.49265060240964,0,1,1,-0.7139814318998523,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9943068553919824
1,1,True,1.6356348970361831,-0.4365163846733809,21.49265060240964,0,1,1,-0.7139814318998523,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9943068553919824
3,1,True,1.6356348970361831,-0.4365163846733809,19.82012048192772,0,0,1,-0.7139814318998523,-1.3095491540201427,0,0,1,3,0,False,False,1,1,0,0.9813187009481659
0,1,True,1.9466224213361596,-0.4365163846733809,22.86054216867469,0,1,1,-0.849732581685803,-0.0,0,0,2,0,1,False,False,1,1,0,0.9979088831232771
0,1,True,1.9466224213361596,-0.4365163846733809,22.86054216867469,0,1,1,-0.849732581685803,-0.0,0,0,2,0,1,False,False,1,1,0,0.9979088831232771
0,1,True,1.9466224213361596,-0.4365163846733809,22.86054216867469,0,1,1,-0.849732581685803,-0.0,0,0,2,0,1,False,False,1,1,0,0.9979088831232771
0,1,True,1.9466224213361596,-0.4365163846733809,22.86054216867469,0,1,1,-0.849732581685803,-0.0,0,0,2,0,1,False,False,1,1,0,0.9979088831232771
1,1,True,1.9466224213361596,-0.4365163846733809,21.49265060240964,0,1,1,-0.849732581685803,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9969750903141819
1,1,True,1.9466224213361596,-0.4365163846733809,21.49265060240964,0,1,1,-0.849732581685803,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9969750903141819
1,1,True,1.9466224213361596,-0.4365163846733809,21.49265060240964,0,1,1,-0.849732581685803,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9969750903141819
1,1,True,1.9466224213361596,-0.4365163846733809,21.49265060240964,0,1,1,-0.849732581685803,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9969750903141819
1,1,True,1.9466224213361596,-0.4365163846733809,21.49265060240964,0,1,1,-0.849732581685803,-0.4365163846733809,0,0,2,1,0,False,False,1,1,0,0.9969750903141819
